attendance_id,student_id,date,status
30394,1195,2024-04-29,Present
30395,1195,2024-04-30,Present
30396,1195,2024-05-01,Present
30397,1195,2024-05-02,Present
30398,1195,2024-05-03,Present
30399,1195,2024-05-06,Present
30400,1195,2024-05-07,Present
30401,1195,2024-05-08,Present
30402,1195,2024-05-09,Present
30403,1195,2024-05-10,Present
30404,1195,2024-05-13,Present
30405,1195,2024-05-14,Absent
30406,1195,2024-05-15,Present
30407,1195,2024-05-16,Present
30408,1195,2024-05-17,Present
30409,1195,2024-05-20,Present
30410,1195,2024-05-21,Present
30411,1195,2024-05-22,Present
30412,1195,2024-05-23,Present
30413,1195,2024-05-24,Present
30414,1195,2024-05-27,Present
30415,1195,2024-05-28,Present
30416,1195,2024-05-29,Present
30417,1195,2024-05-30,Present
30418,1195,2024-05-31,Present
30419,1195,2024-06-03,Present
30420,1195,2024-06-04,Present
30421,1286,2024-03-06,Present
30422,1286,2024-03-07,Present
30423,1286,2024-03-08,Absent
30424,1286,2024-03-11,Present
30425,1286,2024-03-12,Present
30426,1286,2024-03-13,Present
30427,1286,2024-03-14,Absent
30428,1286,2024-03-15,Present
30429,1286,2024-03-18,Present
30430,1286,2024-03-19,Present
30431,1286,2024-03-20,Present
30432,1286,2024-03-21,Present
30433,1286,2024-03-22,Present
30434,1286,2024-03-25,Present
30435,1286,2024-03-26,Present
30436,1286,2024-03-27,Absent
30437,1286,2024-03-28,Present
30438,1286,2024-03-29,Present
30439,1286,2024-04-01,Present
30440,1286,2024-04-02,Present
30441,1286,2024-04-03,Present
30442,1286,2024-04-04,Absent
30443,1286,2024-04-05,Present
30444,1286,2024-04-08,Present
30445,1286,2024-04-09,Absent
30446,1286,2024-04-10,Present
30447,1286,2024-04-11,Present
30448,1286,2024-04-12,Present
30449,1286,2024-04-15,Present
30450,1286,2024-04-16,Present
30451,1286,2024-04-17,Absent
30452,1286,2024-04-18,Present
30453,1286,2024-04-19,Present
30454,1286,2024-04-22,Absent
30455,1286,2024-04-23,Present
30456,1286,2024-04-24,Absent
30457,1286,2024-04-25,Present
30458,1286,2024-04-26,Present
30459,1286,2024-04-29,Present
30460,1286,2024-04-30,Present
30461,1286,2024-05-01,Present
30462,1286,2024-05-02,Present
30463,1286,2024-05-03,Present
30464,1286,2024-05-06,Present
30465,1286,2024-05-07,Present
30466,1286,2024-05-08,Present
30467,1286,2024-05-09,Present
30468,1286,2024-05-10,Absent
30469,1286,2024-05-13,Present
30470,1286,2024-05-14,Present
30471,1286,2024-05-15,Present
30472,1286,2024-05-16,Present
30473,1286,2024-05-17,Present
30474,1286,2024-05-20,Absent
30475,1286,2024-05-21,Present
30476,1286,2024-05-22,Present
30477,1286,2024-05-23,Absent
30478,1286,2024-05-24,Present
30479,1286,2024-05-27,Absent
30480,1286,2024-05-28,Present
30481,1286,2024-05-29,Present
30482,1286,2024-05-30,Present
30483,1286,2024-05-31,Present
30484,1286,2024-06-03,Present
30485,1286,2024-06-04,Present
30486,1489,2024-03-06,Present
30487,1489,2024-03-07,Present
30488,1489,2024-03-08,Absent
30489,1489,2024-03-11,Present
30490,1489,2024-03-12,Present
30491,1489,2024-03-13,Absent
30492,1489,2024-03-14,Present
30493,1489,2024-03-15,Present
30494,1489,2024-03-18,Absent
30495,1489,2024-03-19,Absent
30496,1489,2024-03-20,Present
30497,1489,2024-03-21,Present
30498,1489,2024-03-22,Present
30499,1489,2024-03-25,Present
30500,1489,2024-03-26,Present
30501,1489,2024-03-27,Present
30502,1489,2024-03-28,Present
30503,1489,2024-03-29,Absent
30504,1489,2024-04-01,Present
30505,1489,2024-04-02,Present
30506,1489,2024-04-03,Present
30507,1489,2024-04-04,Absent
30508,1489,2024-04-05,Present
30509,1489,2024-04-08,Present
30510,1489,2024-04-09,Present
30511,1489,2024-04-10,Present
30512,1489,2024-04-11,Present
30513,1489,2024-04-12,Absent
30514,1489,2024-04-15,Present
30515,1489,2024-04-16,Present
30516,1489,2024-04-17,Absent
30517,1489,2024-04-18,Present
30518,1489,2024-04-19,Present
30519,1489,2024-04-22,Present
30520,1489,2024-04-23,Present
30521,1489,2024-04-24,Present
30522,1489,2024-04-25,Absent
30523,1489,2024-04-26,Present
30524,1489,2024-04-29,Present
30525,1489,2024-04-30,Present
30526,1489,2024-05-01,Present
30527,1489,2024-05-02,Present
30528,1489,2024-05-03,Present
30529,1489,2024-05-06,Present
30530,1489,2024-05-07,Absent
30531,1489,2024-05-08,Absent
30532,1489,2024-05-09,Present
30533,1489,2024-05-10,Present
30534,1489,2024-05-13,Absent
30535,1489,2024-05-14,Present
30536,1489,2024-05-15,Present
30537,1489,2024-05-16,Present
30538,1489,2024-05-17,Present
30539,1489,2024-05-20,Present
30540,1489,2024-05-21,Present
30541,1489,2024-05-22,Present
30542,1489,2024-05-23,Present
30543,1489,2024-05-24,Present
30544,1489,2024-05-27,Present
30545,1489,2024-05-28,Absent
30546,1489,2024-05-29,Present
30547,1489,2024-05-30,Present
30548,1489,2024-05-31,Absent
30549,1489,2024-06-03,Absent
30550,1489,2024-06-04,Present
30551,1445,2024-03-06,Absent
30552,1445,2024-03-07,Present
30553,1445,2024-03-08,Present
30554,1445,2024-03-11,Present
30555,1445,2024-03-12,Present
30556,1445,2024-03-13,Absent
30557,1445,2024-03-14,Present
30558,1445,2024-03-15,Absent
30559,1445,2024-03-18,Present
30560,1445,2024-03-19,Present
30561,1445,2024-03-20,Present
30562,1445,2024-03-21,Present
30563,1445,2024-03-22,Present
30564,1445,2024-03-25,Present
30565,1445,2024-03-26,Present
30566,1445,2024-03-27,Absent
30567,1445,2024-03-28,Present
30568,1445,2024-03-29,Present
30569,1445,2024-04-01,Present
30570,1445,2024-04-02,Present
30571,1445,2024-04-03,Present
30572,1445,2024-04-04,Present
30573,1445,2024-04-05,Present
30574,1445,2024-04-08,Present
30575,1445,2024-04-09,Present
30576,1445,2024-04-10,Present
30577,1445,2024-04-11,Present
30578,1445,2024-04-12,Present
30579,1445,2024-04-15,Present
30580,1445,2024-04-16,Present
30581,1445,2024-04-17,Absent
30582,1445,2024-04-18,Present
30583,1445,2024-04-19,Present
30584,1445,2024-04-22,Absent
30585,1445,2024-04-23,Present
30586,1445,2024-04-24,Present
30587,1445,2024-04-25,Present
30588,1445,2024-04-26,Present
30589,1445,2024-04-29,Present
30590,1445,2024-04-30,Present
30591,1445,2024-05-01,Present
30592,1445,2024-05-02,Present
30593,1445,2024-05-03,Present
30594,1445,2024-05-06,Present
30595,1445,2024-05-07,Present
30596,1445,2024-05-08,Present
30597,1445,2024-05-09,Absent
30598,1445,2024-05-10,Present
30599,1445,2024-05-13,Present
30600,1445,2024-05-14,Present
30601,1445,2024-05-15,Absent
30602,1445,2024-05-16,Present
30603,1445,2024-05-17,Present
30604,1445,2024-05-20,Present
30605,1445,2024-05-21,Present
30606,1445,2024-05-22,Absent
30607,1445,2024-05-23,Absent
30608,1445,2024-05-24,Present
30609,1445,2024-05-27,Present
30610,1445,2024-05-28,Present
30611,1445,2024-05-29,Present
30612,1445,2024-05-30,Present
30613,1445,2024-05-31,Absent
30614,1445,2024-06-03,Present
30615,1445,2024-06-04,Present
30616,1436,2024-03-06,Present
30617,1436,2024-03-07,Present
30618,1436,2024-03-08,Present
30619,1436,2024-03-11,Present
30620,1436,2024-03-12,Present
30621,1436,2024-03-13,Present
30622,1436,2024-03-14,Present
30623,1436,2024-03-15,Present
30624,1436,2024-03-18,Present
30625,1436,2024-03-19,Absent
30626,1436,2024-03-20,Present
30627,1436,2024-03-21,Present
30628,1436,2024-03-22,Absent
30629,1436,2024-03-25,Present
30630,1436,2024-03-26,Present
30631,1436,2024-03-27,Present
30632,1436,2024-03-28,Present
30633,1436,2024-03-29,Present
30634,1436,2024-04-01,Present
30635,1436,2024-04-02,Present
30636,1436,2024-04-03,Present
30637,1436,2024-04-04,Present
30638,1436,2024-04-05,Present
30639,1436,2024-04-08,Present
30640,1436,2024-04-09,Present
30641,1436,2024-04-10,Absent
30642,1436,2024-04-11,Present
30643,1436,2024-04-12,Present
30644,1436,2024-04-15,Present
30645,1436,2024-04-16,Present
30646,1436,2024-04-17,Present
30647,1436,2024-04-18,Present
30648,1436,2024-04-19,Present
30649,1436,2024-04-22,Present
30650,1436,2024-04-23,Present
30651,1436,2024-04-24,Present
30652,1436,2024-04-25,Present
30653,1436,2024-04-26,Present
30654,1436,2024-04-29,Present
30655,1436,2024-04-30,Present
30656,1436,2024-05-01,Absent
30657,1436,2024-05-02,Absent
30658,1436,2024-05-03,Present
30659,1436,2024-05-06,Present
30660,1436,2024-05-07,Present
30661,1436,2024-05-08,Present
30662,1436,2024-05-09,Present
30663,1436,2024-05-10,Present
30664,1436,2024-05-13,Present
30665,1436,2024-05-14,Present
30666,1436,2024-05-15,Present
30667,1436,2024-05-16,Present
30668,1436,2024-05-17,Present
30669,1436,2024-05-20,Present
30670,1436,2024-05-21,Present
30671,1436,2024-05-22,Present
30672,1436,2024-05-23,Present
30673,1436,2024-05-24,Present
30674,1436,2024-05-27,Present
30675,1436,2024-05-28,Absent
30676,1436,2024-05-29,Present
30677,1436,2024-05-30,Present
30678,1436,2024-05-31,Present
30679,1436,2024-06-03,Present
30680,1436,2024-06-04,Present
30681,1282,2024-03-06,Present
30682,1282,2024-03-07,Present
30683,1282,2024-03-08,Present
30684,1282,2024-03-11,Absent
30685,1282,2024-03-12,Present
30686,1282,2024-03-13,Present
30687,1282,2024-03-14,Present
30688,1282,2024-03-15,Present
30689,1282,2024-03-18,Absent
30690,1282,2024-03-19,Present
30691,1282,2024-03-20,Present
30692,1282,2024-03-21,Absent
30693,1282,2024-03-22,Present
30694,1282,2024-03-25,Absent
30695,1282,2024-03-26,Present
30696,1282,2024-03-27,Present
30697,1282,2024-03-28,Present
30698,1282,2024-03-29,Absent
30699,1282,2024-04-01,Present
30700,1282,2024-04-02,Present
30701,1282,2024-04-03,Absent
30702,1282,2024-04-04,Present
30703,1282,2024-04-05,Present
30704,1282,2024-04-08,Present
30705,1282,2024-04-09,Present
30706,1282,2024-04-10,Absent
30707,1282,2024-04-11,Absent
30708,1282,2024-04-12,Present
30709,1282,2024-04-15,Present
30710,1282,2024-04-16,Present
30711,1282,2024-04-17,Present
30712,1282,2024-04-18,Present
30713,1282,2024-04-19,Present
30714,1282,2024-04-22,Present
30715,1282,2024-04-23,Present
30716,1282,2024-04-24,Present
30717,1282,2024-04-25,Present
30718,1282,2024-04-26,Present
30719,1282,2024-04-29,Present
30720,1282,2024-04-30,Absent
30721,1282,2024-05-01,Present
30722,1282,2024-05-02,Present
30723,1282,2024-05-03,Present
30724,1282,2024-05-06,Absent
30725,1282,2024-05-07,Absent
30726,1282,2024-05-08,Present
30727,1282,2024-05-09,Present
30728,1282,2024-05-10,Present
30729,1282,2024-05-13,Present
30730,1282,2024-05-14,Present
30731,1282,2024-05-15,Present
30732,1282,2024-05-16,Absent
30733,1282,2024-05-17,Absent
30734,1282,2024-05-20,Present
30735,1282,2024-05-21,Present
30736,1282,2024-05-22,Present
30737,1282,2024-05-23,Absent
30738,1282,2024-05-24,Present
30739,1282,2024-05-27,Present
30740,1282,2024-05-28,Absent
30741,1282,2024-05-29,Present
30742,1282,2024-05-30,Present
30743,1282,2024-05-31,Absent
30744,1282,2024-06-03,Present
30745,1282,2024-06-04,Present
30746,1290,2024-03-06,Absent
30747,1290,2024-03-07,Present
30748,1290,2024-03-08,Present
30749,1290,2024-03-11,Present
30750,1290,2024-03-12,Present
30751,1290,2024-03-13,Present
30752,1290,2024-03-14,Present
30753,1290,2024-03-15,Present
30754,1290,2024-03-18,Present
30755,1290,2024-03-19,Absent
30756,1290,2024-03-20,Present
30757,1290,2024-03-21,Present
30758,1290,2024-03-22,Absent
30759,1290,2024-03-25,Present
30760,1290,2024-03-26,Present
30761,1290,2024-03-27,Absent
30762,1290,2024-03-28,Present
30763,1290,2024-03-29,Present
30764,1290,2024-04-01,Absent
30765,1290,2024-04-02,Absent
30766,1290,2024-04-03,Present
30767,1290,2024-04-04,Present
30768,1290,2024-04-05,Present
30769,1290,2024-04-08,Present
30770,1290,2024-04-09,Present
30771,1290,2024-04-10,Present
30772,1290,2024-04-11,Present
30773,1290,2024-04-12,Present
30774,1290,2024-04-15,Present
30775,1290,2024-04-16,Present
30776,1290,2024-04-17,Present
30777,1290,2024-04-18,Absent
30778,1290,2024-04-19,Absent
30779,1290,2024-04-22,Absent
30780,1290,2024-04-23,Present
30781,1290,2024-04-24,Present
30782,1290,2024-04-25,Present
30783,1290,2024-04-26,Present
30784,1290,2024-04-29,Present
30785,1290,2024-04-30,Present
30786,1290,2024-05-01,Absent
30787,1290,2024-05-02,Present
30788,1290,2024-05-03,Present
30789,1290,2024-05-06,Absent
30790,1290,2024-05-07,Absent
30791,1290,2024-05-08,Present
30792,1290,2024-05-09,Absent
30793,1290,2024-05-10,Present
30794,1290,2024-05-13,Present
30795,1290,2024-05-14,Present
30796,1290,2024-05-15,Present
30797,1290,2024-05-16,Present
30798,1290,2024-05-17,Absent
30799,1290,2024-05-20,Present
30800,1290,2024-05-21,Present
30801,1290,2024-05-22,Absent
30802,1290,2024-05-23,Present
30803,1290,2024-05-24,Present
30804,1290,2024-05-27,Present
30805,1290,2024-05-28,Present
30806,1290,2024-05-29,Present
30807,1290,2024-05-30,Present
30808,1290,2024-05-31,Present
30809,1290,2024-06-03,Present
30810,1290,2024-06-04,Present
30811,1285,2024-03-06,Present
30812,1285,2024-03-07,Present
30813,1285,2024-03-08,Present
30814,1285,2024-03-11,Present
30815,1285,2024-03-12,Present
30816,1285,2024-03-13,Present
30817,1285,2024-03-14,Present
30818,1285,2024-03-15,Present
30819,1285,2024-03-18,Present
30820,1285,2024-03-19,Present
30821,1285,2024-03-20,Present
30822,1285,2024-03-21,Present
30823,1285,2024-03-22,Absent
30824,1285,2024-03-25,Present
30825,1285,2024-03-26,Absent
30826,1285,2024-03-27,Present
30827,1285,2024-03-28,Present
30828,1285,2024-03-29,Present
30829,1285,2024-04-01,Present
30830,1285,2024-04-02,Present
30831,1285,2024-04-03,Present
30832,1285,2024-04-04,Present
30833,1285,2024-04-05,Present
30834,1285,2024-04-08,Absent
30835,1285,2024-04-09,Present
30836,1285,2024-04-10,Present
30837,1285,2024-04-11,Present
30838,1285,2024-04-12,Absent
30839,1285,2024-04-15,Present
30840,1285,2024-04-16,Present
30841,1285,2024-04-17,Present
30842,1285,2024-04-18,Present
30843,1285,2024-04-19,Present
30844,1285,2024-04-22,Present
30845,1285,2024-04-23,Present
30846,1285,2024-04-24,Present
30847,1285,2024-04-25,Present
30848,1285,2024-04-26,Absent
30849,1285,2024-04-29,Present
30850,1285,2024-04-30,Present
30851,1285,2024-05-01,Present
30852,1285,2024-05-02,Present
30853,1285,2024-05-03,Absent
30854,1285,2024-05-06,Present
30855,1285,2024-05-07,Present
30856,1285,2024-05-08,Absent
30857,1285,2024-05-09,Present
30858,1285,2024-05-10,Present
30859,1285,2024-05-13,Present
30860,1285,2024-05-14,Present
30861,1285,2024-05-15,Present
30862,1285,2024-05-16,Absent
30863,1285,2024-05-17,Absent
30864,1285,2024-05-20,Present
30865,1285,2024-05-21,Present
30866,1285,2024-05-22,Present
30867,1285,2024-05-23,Present
30868,1285,2024-05-24,Present
30869,1285,2024-05-27,Present
30870,1285,2024-05-28,Present
30871,1285,2024-05-29,Present
30872,1285,2024-05-30,Present
30873,1285,2024-05-31,Present
30874,1285,2024-06-03,Present
30875,1285,2024-06-04,Present
30876,1041,2024-03-06,Present
30877,1041,2024-03-07,Absent
30878,1041,2024-03-08,Absent
30879,1041,2024-03-11,Present
30880,1041,2024-03-12,Present
30881,1041,2024-03-13,Present
30882,1041,2024-03-14,Absent
30883,1041,2024-03-15,Present
30884,1041,2024-03-18,Present
30885,1041,2024-03-19,Present
30886,1041,2024-03-20,Present
30887,1041,2024-03-21,Present
30888,1041,2024-03-22,Absent
30889,1041,2024-03-25,Present
30890,1041,2024-03-26,Present
30891,1041,2024-03-27,Present
30892,1041,2024-03-28,Absent
30893,1041,2024-03-29,Present
30894,1041,2024-04-01,Present
30895,1041,2024-04-02,Present
30896,1041,2024-04-03,Present
30897,1041,2024-04-04,Present
30898,1041,2024-04-05,Present
30899,1041,2024-04-08,Absent
30900,1041,2024-04-09,Present
30901,1041,2024-04-10,Present
30902,1041,2024-04-11,Present
30903,1041,2024-04-12,Present
30904,1041,2024-04-15,Present
30905,1041,2024-04-16,Present
30906,1041,2024-04-17,Present
30907,1041,2024-04-18,Present
30908,1041,2024-04-19,Absent
30909,1041,2024-04-22,Absent
30910,1041,2024-04-23,Present
30911,1041,2024-04-24,Absent
30912,1041,2024-04-25,Present
30913,1041,2024-04-26,Absent
30914,1041,2024-04-29,Present
30915,1041,2024-04-30,Absent
30916,1041,2024-05-01,Present
30917,1041,2024-05-02,Present
30918,1041,2024-05-03,Present
30919,1041,2024-05-06,Present
30920,1041,2024-05-07,Absent
30921,1041,2024-05-08,Present
30922,1041,2024-05-09,Present
30923,1041,2024-05-10,Present
30924,1041,2024-05-13,Present
30925,1041,2024-05-14,Present
30926,1041,2024-05-15,Present
30927,1041,2024-05-16,Present
30928,1041,2024-05-17,Absent
30929,1041,2024-05-20,Present
30930,1041,2024-05-21,Present
30931,1041,2024-05-22,Present
30932,1041,2024-05-23,Absent
30933,1041,2024-05-24,Present
30934,1041,2024-05-27,Present
30935,1041,2024-05-28,Present
30936,1041,2024-05-29,Present
30937,1041,2024-05-30,Absent
30938,1041,2024-05-31,Present
30939,1041,2024-06-03,Present
30940,1041,2024-06-04,Present
30941,1007,2024-03-06,Present
30942,1007,2024-03-07,Present
30943,1007,2024-03-08,Absent
30944,1007,2024-03-11,Present
30945,1007,2024-03-12,Absent
30946,1007,2024-03-13,Present
30947,1007,2024-03-14,Absent
30948,1007,2024-03-15,Present
30949,1007,2024-03-18,Absent
30950,1007,2024-03-19,Present
30951,1007,2024-03-20,Present
30952,1007,2024-03-21,Present
30953,1007,2024-03-22,Present
30954,1007,2024-03-25,Absent
30955,1007,2024-03-26,Present
30956,1007,2024-03-27,Present
30957,1007,2024-03-28,Present
30958,1007,2024-03-29,Present
30959,1007,2024-04-01,Present
30960,1007,2024-04-02,Present
30961,1007,2024-04-03,Present
30962,1007,2024-04-04,Present
30963,1007,2024-04-05,Present
30964,1007,2024-04-08,Present
30965,1007,2024-04-09,Present
30966,1007,2024-04-10,Present
30967,1007,2024-04-11,Absent
30968,1007,2024-04-12,Present
30969,1007,2024-04-15,Absent
30970,1007,2024-04-16,Present
30971,1007,2024-04-17,Present
30972,1007,2024-04-18,Present
30973,1007,2024-04-19,Present
30974,1007,2024-04-22,Present
30975,1007,2024-04-23,Present
30976,1007,2024-04-24,Present
30977,1007,2024-04-25,Absent
30978,1007,2024-04-26,Present
30979,1007,2024-04-29,Present
30980,1007,2024-04-30,Absent
30981,1007,2024-05-01,Present
30982,1007,2024-05-02,Absent
30983,1007,2024-05-03,Present
30984,1007,2024-05-06,Present
30985,1007,2024-05-07,Present
30986,1007,2024-05-08,Present
30987,1007,2024-05-09,Absent
30988,1007,2024-05-10,Present
30989,1007,2024-05-13,Present
30990,1007,2024-05-14,Absent
30991,1007,2024-05-15,Present
30992,1007,2024-05-16,Present
30993,1007,2024-05-17,Present
30994,1007,2024-05-20,Absent
30995,1007,2024-05-21,Present
30996,1007,2024-05-22,Absent
30997,1007,2024-05-23,Present
30998,1007,2024-05-24,Absent
30999,1007,2024-05-27,Present
31000,1007,2024-05-28,Absent
31001,1007,2024-05-29,Present
31002,1007,2024-05-30,Present
31003,1007,2024-05-31,Present
31004,1007,2024-06-03,Present
31005,1007,2024-06-04,Present
31006,1375,2024-03-06,Present
31007,1375,2024-03-07,Present
31008,1375,2024-03-08,Absent
31009,1375,2024-03-11,Present
31010,1375,2024-03-12,Present
31011,1375,2024-03-13,Present
31012,1375,2024-03-14,Present
31013,1375,2024-03-15,Present
31014,1375,2024-03-18,Present
31015,1375,2024-03-19,Present
31016,1375,2024-03-20,Present
31017,1375,2024-03-21,Present
31018,1375,2024-03-22,Present
31019,1375,2024-03-25,Present
31020,1375,2024-03-26,Absent
31021,1375,2024-03-27,Present
31022,1375,2024-03-28,Present
31023,1375,2024-03-29,Present
31024,1375,2024-04-01,Absent
31025,1375,2024-04-02,Present
31026,1375,2024-04-03,Present
31027,1375,2024-04-04,Present
31028,1375,2024-04-05,Present
31029,1375,2024-04-08,Present
31030,1375,2024-04-09,Present
31031,1375,2024-04-10,Present
31032,1375,2024-04-11,Present
31033,1375,2024-04-12,Present
31034,1375,2024-04-15,Absent
31035,1375,2024-04-16,Present
31036,1375,2024-04-17,Present
31037,1375,2024-04-18,Present
31038,1375,2024-04-19,Present
31039,1375,2024-04-22,Present
